scenario,stage,period,price,buy_volume_mwh,DKL_ICE_H,VAS_ST_H,VAS_CCGT_D,DKL_ST_H,VAS_GT_D,IND,COM,RESI,PV_C,PV_A,W_C,W_A
No revision,DAM,11,130.24,220.75642,52.5,166.35992,0.0,0.0,0.0,-74.42724907966496,-57.38268161871411,-89.96768400307093,0.0,0.0,1.4588495791423077,1.458849592307692
No revision,DAM,12,130.24,220.75642,52.5,166.35992,0.0,0.0,0.0,-74.42724907966495,-61.31875562216524,-86.0316099996198,0.0,0.0,1.4588495791423077,1.458849592307692
No revision,DAM,13,156.17,226.95375,52.5,136.5,35.951807,0.0,0.0,-74.4272489340643,-68.58549907442317,-85.01897164056255,5.9899999605492635e-05,5.989999868497546e-05,1.5398967313580867,1.5398967076936227
No revision,DAM,14,156.17,226.95375,52.5,136.5,35.951807,0.0,0.0,-74.4272489340643,-73.66674413457157,-79.93772658041414,5.9899999605492635e-05,5.989999868497546e-05,1.5398967313580867,1.5398967076936227
No revision,DAM,15,156.17,216.21820300000002,52.5,136.5,19.831288,0.0,0.0,-74.42724912473685,-74.94663543216761,-70.82188787897057,4.55568600987529,4.555686032917632,1.1265560536920178,1.12655605939006
No revision,DAM,16,156.17,216.21820300000002,52.5,136.5,19.831288,0.0,0.0,-74.42724912473685,-80.0025112035333,-65.76601210760488,4.55568600987529,4.555686032917632,1.1265560536920178,1.12655605939006
No revision,DAM,17,130.24,189.17005100000003,52.5,106.94452,0.0,0.0,0.0,-74.42724919833404,-76.1406290247234,-54.608229396467586,22.095846835239364,22.09584691746454,0.7699483719779452,0.7699483748431507
No revision,DAM,18,130.24,189.17005,52.5,106.94452,0.0,0.0,0.0,-74.42724880733513,-80.2250661801149,-50.52379163207497,22.095846835239364,22.09584691746454,0.7699483719779452,0.7699483748431507
No revision,DAM,19,130.24,142.129635,52.5,34.996779,0.0,0.0,0.0,-74.42724868686439,-62.32396798059986,-34.79611031506076,41.31784790947871,41.31784769826237,0.7074262592001338,0.7074262555837794
No revision,DAM,20,130.24,142.12963500000004,52.5,34.996779,0.0,0.0,0.0,-74.4272486868644,-64.70123461380567,-32.41884368185495,41.31784790947871,41.31784769826237,0.7074262592001338,0.7074262555837794
No revision,DAM,21,130.24,128.049106,52.5,8.2369641,0.0,0.0,0.0,-74.42724891109462,-61.70835623130542,-28.158500509999936,51.389544234728056,51.389543849093535,0.3890265307488667,0.38902652782955566
No revision,DAM,22,130.24,128.04910599999997,52.5,8.2369641,0.0,0.0,0.0,-74.42724891109462,-63.16758066552562,-26.69927607577973,51.389544234728056,51.389543849093535,0.3890265307488667,0.38902652782955566
No revision,DAM,23,125.3,123.752358,51.542318,0.0,0.0,0.0,0.0,-74.42724862560308,-63.045804127093334,-25.161634836378582,55.34009374427549,55.340093847584996,0.20609142741488587,0.20609142779961961
No revision,DAM,24,125.3,123.75235900000001,51.542318,0.0,0.0,0.0,0.0,-74.42724922602473,-63.68597529181453,-24.521464071235762,55.34009374427549,55.340093847584996,0.20609142741488587,0.20609142779961961
No revision,DAM,25,130.24,129.219719,52.5,5.3465594,0.0,0.0,0.0,-74.42724886809597,-67.53183932498729,-25.69233238179173,54.67086725715312,54.67086692384372,0.23156342064495905,0.23156341923319687
No revision,DAM,26,130.24,129.21972,52.5,5.3465594,0.0,0.0,0.0,-74.42724944299516,-67.26675730045454,-25.957414831425282,54.67086725715312,54.67086692384372,0.23156342064495905,0.23156341923319687
No revision,DAM,27,130.24,133.379474,52.5,15.690942000000001,0.0,0.0,0.0,-74.42724935913209,-67.05740236265522,-26.99633932076267,49.98640330420015,49.98640308066717,0.1586209461960001,0.15862094548666694
No revision,DAM,28,130.24,133.37947400000002,52.5,15.690942000000001,0.0,0.0,0.0,-74.4272493591321,-65.65475549013358,-28.398986193284333,49.98640330420015,49.98640308066717,0.1586209461960001,0.15862094548666694
No revision,DAM,29,130.24,154.224398,52.5,50.122071,0.0,0.0,0.0,-74.42724970686987,-72.75506162680524,-34.82795449982488,39.50537281150578,39.50537307168593,0.188724205532683,0.18872420677560992
No revision,DAM,30,130.24,154.224397,52.5,50.122071,0.0,0.0,0.0,-74.42724922501347,-69.6327359861002,-37.95027962238634,39.50537281150578,39.50537307168593,0.188724205532683,0.18872420677560992
No revision,DAM,31,130.24,201.051685,52.5,118.74504,0.0,0.0,0.0,-74.4272487462148,-87.17730949189583,-55.49685896931437,22.53800437567353,22.538004085578432,0.39018436559762465,0.39018436057541556
No revision,DAM,32,130.24,201.051686,52.5,118.74504,0.0,0.0,0.0,-74.42724911524,-81.07336925241343,-61.60079983977157,22.53800437567353,22.538004085578432,0.39018436559762465,0.39018436057541556
No revision,DAM,33,156.17,255.456971,52.5,136.5,57.259586,0.0,0.0,-74.42724912442262,-96.76063820185139,-89.22152191500099,6.014351306822017,6.0143513227400565,1.0605604744529828,1.0605604772599428
No revision,DAM,34,156.17,255.456971,52.5,136.5,57.259586,0.0,0.0,-74.42724912442263,-87.25460481469003,-98.72755530216237,6.014351306822017,6.0143513227400565,1.0605604744529828,1.0605604772599428
No revision,DAM,35,156.17,310.944445,52.5,136.5,120.26017000000002,0.0,0.0,-74.42724810673884,-99.09812261578779,-138.32599243122337,0.0,0.0,1.2955973714423075,1.2955973923076922
No revision,DAM,36,156.17,310.944448,52.5,136.5,120.26017000000002,0.0,0.0,-74.42724881731486,-87.25243708898714,-150.17168024744802,0.0,0.0,1.2955973714423075,1.2955973923076922
No revision,DAM,37,156.17,344.859734,52.5,195.0,96.20829,0.0,0.0,-74.42724809911566,-87.1853016482191,-183.86719532336525,0.0,0.0,0.8857301007,0.8857301
No revision,DAM,38,156.17,344.859742,52.5,195.0,96.20829,0.0,0.0,-74.42724981333863,-76.27939197531808,-194.77311128204326,0.0,0.0,0.8857301007,0.8857301
No revision,DAM,39,156.17,355.666272,52.5,195.0,107.41369,0.0,0.0,-74.42724915434962,-69.74791825342528,-211.8963405931501,0.0,0.0,0.5789085716942307,0.5789085692307692
No revision,DAM,40,156.17,355.666271,52.5,195.0,107.41369,0.0,0.0,-74.42724894606475,-62.124156994139724,-219.52010106072052,0.0,0.0,0.5789085716942307,0.5789085692307692
No revision,DAM,41,156.17,356.078561,52.5,195.0,108.03217999999998,0.0,0.0,-74.42725009955556,-56.394615062128054,-225.55089717669134,0.0,0.0,0.4202876276057692,0.4202876307692307
No revision,DAM,42,156.17,356.07856000000004,52.5,195.0,108.03217999999998,0.0,0.0,-74.4272498912446,-52.309453634234686,-229.63605781289573,0.0,0.0,0.4202876276057692,0.4202876307692307
No revision,DAM,43,156.17,345.31399,52.5,195.0,97.096029,0.0,0.0,-74.42724883786494,-47.89708755801516,-223.3762487242199,0.0,0.0,0.5522787416384616,0.5522787384615384
No revision,DAM,44,156.17,345.313994,52.5,195.0,97.096029,0.0,0.0,-74.42724969616648,-46.81248199873954,-224.46085742519395,0.0,0.0,0.5522787416384616,0.5522787384615384
No revision,DAM,45,156.17,322.285634,52.5,195.0,73.9894,0.0,0.0,-74.42724986668851,-42.955776452215666,-205.33134736309583,0.0,0.0,0.6124852604615385,0.6124852615384616
No revision,DAM,46,156.17,322.28563199999996,52.5,195.0,73.9894,0.0,0.0,-74.42724940709769,-44.04199377058723,-204.24512850431503,0.0,0.0,0.6124852604615385,0.6124852615384616
No revision,DAM,47,156.17,292.959309,52.5,195.0,44.684149,0.0,0.0,-74.4272494301834,-40.54061488731782,-178.40883773899878,0.0,0.0,0.5962757941923077,0.5962757923076923
No revision,DAM,48,156.17,292.959312,52.5,195.0,44.684149,0.0,0.0,-74.42725018867935,-42.855348825466535,-176.0941060423541,0.0,0.0,0.5962757941923077,0.5962757923076923
No revision,IDA1,1,171.787,3.289999983557834e-08,52.5,195.0,24.82620901629032,1.5023829857840808e-08,1.5858487072165295e-09,-74.4272491009418,-60.56652229256942,-140.27792396338876,0.0,0.0,1.472743367,1.472743367
No revision,IDA1,2,171.787,4.0759999598355785e-06,52.5,195.0,24.826211018217318,1.8613109666908424e-06,1.9647171315070006e-07,-74.42724911249996,-60.77421784278793,-140.07022844471206,0.0,0.0,1.472743367,1.472743367
No revision,IDA1,3,171.787,2.02352496e-06,52.5,195.0,18.244263018719735,9.088690827428651e-07,9.593618095619131e-08,-74.4272491125,-59.138494916616544,-135.2536797708834,0.0,0.0,1.537581106475,1.5375811
No revision,IDA1,4,171.787,1.0235249899999998e-06,52.5,195.0,18.24426251528156,4.597176846910175e-07,4.852575560627406e-08,-74.4272491125,-59.625465803459846,-134.76670888404013,0.0,0.0,1.537581106475,1.5375811
No revision,IDA1,5,171.787,4.882e-06,52.5,195.0,0.6714782796195177,2.1006456624311356e-06,2.2173481992328653e-07,-74.4272491125,-55.270449918835375,-122.74380616866463,0.0,0.0,2.1350147303076925,2.135014707692308
No revision,IDA1,6,0.0,0.0,52.5,195.0,0.67147572,0.0,0.0,-74.42724914689474,-56.24619530964944,-121.76806086145584,0.0,0.0,2.1350147303076925,2.135014707692308
No revision,IDA1,7,130.24,4.15225e-06,52.5,175.51384584775,0.0,0.0,0.0,-74.42724911648695,-51.590065226963254,-107.76709366926073,0.0,0.0,2.8852802174909935,2.885280217469977
No revision,IDA1,8,143.264,8.4774904e-07,52.5,175.51385003767462,4.253379191110141e-07,3.4800375199992064e-07,3.67337293777694e-08,-74.4272491125,-53.29377019507272,-106.06338869242731,0.0,0.0,2.8852802145576923,2.885280207692307
No revision,IDA1,9,130.24,5.184999907291005e-07,52.5,166.29371953656815,2.5429619080621596e-08,2.0806051975054034e-08,2.196194375144592e-09,-74.4272491125,-51.794759059888676,-96.76300762761133,0.0,0.0,2.0956489525,2.0956489525
No revision,IDA1,10,130.24,5.184999907291005e-07,52.5,166.29371953656815,2.5429619080621596e-08,2.0806051975054034e-08,2.196194375144592e-09,-74.4272491125,-54.5056557639328,-94.0521109235672,0.0,0.0,2.0956489525,2.0956489525
No revision,IDA1,11,143.264,2.4449999802556022e-08,52.5,166.3599200015643,1.201635018151709e-08,9.831559239423074e-09,1.0377756974946577e-09,-74.42724907966496,-57.38268161871411,-89.96768400307093,0.0,0.0,1.4588495735,1.4588495735
No revision,IDA1,12,143.264,2.4449999802556022e-08,52.5,166.3599200015643,1.201635018151709e-08,9.831559239423074e-09,1.0377756974946577e-09,-74.42724907966495,-61.31875562216524,-86.0316099996198,0.0,0.0,1.4588495735,1.4588495735
No revision,IDA1,13,171.787,5.5094901e-07,52.5,136.50000007299434,35.95180722965016,2.2459795640019753e-07,2.3707562064465298e-08,-74.4272491125,-68.58549924092036,-85.01897184657967,5.9899999605492635e-05,5.989999868497546e-05,1.5398967313580867,1.5398967076936227
No revision,IDA1,14,171.787,5.509490199999999e-07,52.5,136.50000007299434,35.951807229650164,2.2459796047676276e-07,2.37075624947694e-08,-74.4272491125,-73.66674431340392,-79.9377267740961,5.9899999605492635e-05,5.989999868497546e-05,1.5398967313580867,1.5398967076936227
No revision,IDA1,15,171.787,5.337500019741981e-08,52.5,136.5000000068225,19.83128802334441,2.09922587750232e-08,2.21584953736356e-09,-74.42724912473685,-74.94663543216761,-70.82188787897057,4.555686,4.555686,1.12655605125,1.12655605125
No revision,IDA1,16,171.787,5.337500019741981e-08,52.5,136.5000000068225,19.83128802334441,2.09922587750232e-08,2.21584953736356e-09,-74.42724912473685,-80.0025112035333,-65.76601210760488,4.555686,4.555686,1.12655605125,1.12655605125
No revision,IDA1,17,143.264,1.5802400052952695e-07,52.5,106.94452002744352,6.85630695017751e-08,5.609705686508871e-08,5.9213560024260304e-09,-74.42724919833404,-76.1406290247234,-54.608229396467586,22.0958468,22.0958468,0.76994837075,0.76994837075
No revision,IDA1,18,143.264,9.38500020529527e-07,52.5,106.94452016298033,4.0719410490642154e-07,3.33158813105254e-07,3.516676360555459e-08,-74.4272491125,-80.22506645640867,-50.523791831091344,22.0958468,22.0958468,0.76994837075,0.76994837075
No revision,IDA1,19,143.264,8.174739999999999e-07,52.5,34.99677911762194,1.617255459102187e-07,1.3232090119926984e-07,1.3967206237700707e-08,-74.4272491125,-62.323968196476734,-34.79611049102329,41.31784799838104,41.317847994603476,0.707426260722281,0.7074262606576032
No revision,IDA1,20,143.264,8.896636199999999e-07,52.5,34.996779162469956,2.23390325146395e-07,1.8277390239250502e-07,1.929280080809775e-08,-74.42724915008705,-64.70123486362678,-32.41884385847581,41.317847977938335,41.31784792646112,0.7074262603722697,0.7074262594908992
No revision,IDA1,21,130.24,7.161784e-07,52.5,8.23696358522697,0.0,0.0,0.0,-74.42724902779233,-61.70835627986739,-28.15850054614564,51.38954439875826,51.38954439586088,0.3890265319905999,0.38902653196866627
No revision,IDA1,22,130.24,7.161784e-07,52.5,8.23696358522697,0.0,0.0,0.0,-74.42724902779233,-63.167580716382766,-26.699276109630254,51.38954439875826,51.38954439586088,0.3890265319905999,0.38902653196866627
No revision,IDA1,23,137.83,1.0027854837145573e-06,51.542318001561654,3.1797825289112933e-07,3.5874469556947924e-07,2.935183872841194e-07,3.0982496435545935e-08,-74.4272491125,-63.04580432264047,-25.161634964859523,55.3400937,55.3400937,0.20609142741488587,0.20609142779961961
No revision,IDA1,24,125.3,1.5780022971455737e-07,51.54231803412922,1.403953723491934e-08,1.5839477906062846e-08,1.2959572832233238e-08,1.367954910069064e-09,-74.42724915786202,-63.685975263851816,-24.52146405383645,55.3400937,55.3400937,0.20609142741488587,0.20609142779961961
No revision,IDA1,25,130.24,6.1900316e-07,52.5,5.34655913965821,0.0,0.0,0.0,-74.4272490742901,-67.53183942138175,-25.69233243786451,54.67086739953609,54.67086739845365,0.23156342064495905,0.2315634212434503
No revision,IDA1,26,130.24,1.1028234e-06,52.5,5.346558297176601,0.0,0.0,0.0,-74.42724913822106,-67.2667571590621,-25.957414747456973,54.67086738888282,54.67086736294274,0.23156342064495905,0.23156342109304062
No revision,IDA1,27,130.24,6.8894759e-07,52.5,15.690941311052411,0.0,0.0,0.0,-74.42724916125462,-67.05740226398396,-26.9963392622454,49.98640338106213,49.98640333687378,0.1586209461960001,0.1586209462996827
No revision,IDA1,28,130.24,6.842936700000001e-07,52.5,15.69094131570633,0.0,0.0,0.0,-74.42724916259132,-65.65475539583758,-28.39898613145363,49.98640338054292,49.98640333514306,0.1586209461960001,0.15862094629419066
No revision,IDA1,29,130.24,1.2352755952229617e-06,52.5,50.12207025014793,6.927619063656748e-10,5.668051961173703e-10,5.982943736794464e-11,-74.4272491125,-72.75506123448443,-34.827954253015584,39.5053727,39.5053727,0.188724205532683,0.188724205
No revision,IDA1,30,143.264,4.849673152229617e-07,52.5,50.12207109569507,1.4531486255255004e-07,1.1889397845208637e-07,1.2549919947720229e-08,-74.42724917079812,-69.63273595259261,-37.9502795975958,39.5053727,39.5053727,0.188724205532683,0.188724205
No revision,IDA1,31,143.264,9.9257401e-07,52.5,118.74504006987709,2.0159659905273842e-07,1.6494267195224052e-07,1.74106153727365e-08,-74.4272491125,-87.17730985552184,-55.49685923197818,22.538004497884252,22.53800449294751,0.39018436771337156,0.3901843676279053
No revision,IDA1,32,130.24,5.3874804e-07,52.5,118.74503946125196,0.0,0.0,0.0,-74.42724911258263,-81.07336924999397,-61.60079983764732,22.538004496250746,22.538004487502484,0.3901843676850918,0.39018436753363944
No revision,IDA1,33,171.787,3.47749984364043e-08,52.5,136.5000000048409,57.25958601346681,1.4895044622130927e-08,1.5722547101138202e-09,-74.42724912442262,-96.76063820185139,-89.22152191500099,6.0143513,6.0143513,1.06056047325,1.06056047325
No revision,IDA1,34,171.787,3.47749984364043e-08,52.5,136.5000000048409,57.25958601346681,1.4895044622130927e-08,1.5722547101138202e-09,-74.42724912442263,-87.25460481469003,-98.72755530216237,6.0143513,6.0143513,1.06056047325,1.06056047325
No revision,IDA1,35,171.787,4.284999899875521e-06,52.5,136.50000070169247,120.26017119635365,2.1590537650227684e-06,2.2790011964129222e-07,-74.42724911249996,-99.09812396906939,-138.32599431843053,0.0,0.0,1.2955973625,1.2955973625
No revision,IDA1,36,171.787,1.2850000198755203e-06,52.5,136.50000021042587,120.26017035876652,6.474641978684002e-07,6.834344310833113e-08,-74.4272491125,-87.2524374386906,-150.17168084880944,0.0,0.0,1.2955973625,1.2955973625
No revision,IDA1,37,171.787,4.7292999e-06,52.5,195.0,96.20829181370252,2.6372238617900073e-06,2.7837362985561186e-07,-74.42724911249998,-87.1853028438514,-183.86719784364854,0.0,0.0,0.8857301007,0.8857301
No revision,IDA1,38,156.17,3.2706999999999994e-06,52.5,195.0,96.2082867293,0.0,0.0,-74.42724911271421,-76.27939125209434,-194.7731094361911,0.0,0.0,0.8857301007,0.8857301009996944
No revision,IDA1,39,156.17,1.1967296e-07,52.5,195.0,107.41368988032704,0.0,0.0,-74.42724912997848,-69.7479182304793,-211.89634052345852,0.0,0.0,0.5789085723090582,0.5789085712801941
No revision,IDA1,40,171.787,7.9907402e-07,52.5,195.0,107.41369028873254,4.616163129888472e-07,4.872616637104499e-08,-74.4272491125,-62.124157133714,-219.52010155378602,0.0,0.0,0.5789085716942307,0.5789085692307692
No revision,IDA1,41,156.17,4.744249899930988e-06,52.5,195.0,108.03217526374046,3.400673380216223e-09,3.5895996791171243e-10,-74.4272491125,-56.394614311678964,-225.55089417582104,0.0,0.0,0.42028762625,0.42028762625
No revision,IDA1,42,156.17,3.744249999930988e-06,52.5,195.0,108.03217626374035,3.400673380216223e-09,3.5895996791171243e-10,-74.42724911249998,-52.309453085051494,-229.63605540244845,0.0,0.0,0.42028762625,0.42028762625
No revision,IDA1,43,171.787,1.2798990799999999e-06,52.5,195.0,97.0960294886706,7.156849829603375e-07,7.554452597914673e-08,-74.4272491125,-47.89708773554485,-223.37624955195523,0.0,0.0,0.5522787416384616,0.5522787384615384
No revision,IDA1,44,156.17,2.7200999999999996e-06,52.5,195.0,97.0960262799,0.0,0.0,-74.42724911376325,-46.81248163078737,-224.4608556613366,0.0,0.0,0.5522787429970532,0.5522787429901772
No revision,IDA1,45,156.17,3.283538361580353e-06,52.5,195.0,73.9893967186512,8.026509459810112e-10,8.472426652021784e-11,-74.4272491125,-42.955776014774955,-205.33134527272512,0.0,0.0,0.6124852604615385,0.61248526
